"skierID","resortID","liftID","seasonID","dayID","time","latency","startTime","responseCode","requestMethod"
"44841","9","21","2022","1","293","1","Fri Mar 03 13:58:00 EST 2023","200","POST"
"71743","3","36","2022","1","257","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"57754","9","21","2022","1","3","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"9501","9","18","2022","1","115","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"78902","5","8","2022","1","282","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"33519","8","22","2022","1","100","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"15551","1","39","2022","1","313","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"27840","9","15","2022","1","357","1","Fri Mar 03 13:58:03 EST 2023","200","POST"
"20954","7","25","2022","1","98","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"12174","7","14","2022","1","176","1","Fri Mar 03 13:58:02 EST 2023","200","POST"
"30220","3","37","2022","1","44","1","Fri Mar 03 13:58:03 EST 2023","200","POST"
"40876","2","4","2022","1","331","1","Fri Mar 03 13:58:00 EST 2023","200","POST"
"14122","3","11","2022","1","276","1","Fri Mar 03 13:58:02 EST 2023","200","POST"
"32749","9","22","2022","1","242","1","Fri Mar 03 13:58:02 EST 2023","200","POST"
"24802","5","36","2022","1","300","1","Fri Mar 03 13:58:04 EST 2023","200","POST"
"45390","6","32","2022","1","127","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"47930","6","28","2022","1","261","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"20626","4","13","2022","1","354","1","Fri Mar 03 13:58:03 EST 2023","200","POST"
"23043","6","3","2022","1","357","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"3426","6","4","2022","1","21","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"52015","5","30","2022","1","31","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"57525","9","3","2022","1","120","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"96480","1","15","2022","1","280","1","Fri Mar 03 13:58:04 EST 2023","200","POST"
"99372","4","8","2022","1","148","1","Fri Mar 03 13:58:03 EST 2023","200","POST"
"84092","5","17","2022","1","236","3","Fri Mar 03 13:58:00 EST 2023","200","POST"
"74101","9","9","2022","1","11","1","Fri Mar 03 13:58:03 EST 2023","200","POST"
"86783","8","16","2022","1","3","1","Fri Mar 03 13:58:02 EST 2023","200","POST"
"1650","5","5","2022","1","273","1","Fri Mar 03 13:58:03 EST 2023","200","POST"
"89728","6","30","2022","1","185","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"63598","3","25","2022","1","334","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"1124","4","29","2022","1","317","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"47229","2","28","2022","1","201","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"91919","2","32","2022","1","248","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"68962","4","9","2022","1","251","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"17521","1","32","2022","1","136","1","Fri Mar 03 13:58:02 EST 2023","200","POST"
"89535","8","31","2022","1","134","1","Fri Mar 03 13:58:00 EST 2023","200","POST"
"30611","5","25","2022","1","104","1","Fri Mar 03 13:58:02 EST 2023","200","POST"
"5087","6","33","2022","1","35","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"35361","5","3","2022","1","349","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"95897","6","34","2022","1","312","1","Fri Mar 03 13:58:02 EST 2023","200","POST"
"89186","8","20","2022","1","99","1","Fri Mar 03 13:58:02 EST 2023","200","POST"
"19522","7","9","2022","1","338","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"62338","2","6","2022","1","334","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"64280","9","39","2022","1","110","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"4210","8","25","2022","1","199","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"6508","9","17","2022","1","257","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"10937","3","38","2022","1","9","1","Fri Mar 03 13:58:03 EST 2023","200","POST"
"1593","2","32","2022","1","205","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"45808","3","20","2022","1","315","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"97073","5","18","2022","1","343","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"71096","4","11","2022","1","279","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"1324","2","30","2022","1","189","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"94571","3","30","2022","1","37","1","Fri Mar 03 13:58:02 EST 2023","200","POST"
"86807","3","28","2022","1","72","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"56216","2","17","2022","1","24","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"7556","2","26","2022","1","235","1","Fri Mar 03 13:58:02 EST 2023","200","POST"
"16974","5","20","2022","1","226","1","Fri Mar 03 13:58:03 EST 2023","200","POST"
"24819","5","12","2022","1","268","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"56085","2","27","2022","1","264","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"68639","3","12","2022","1","236","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"58804","5","25","2022","1","93","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"11504","1","35","2022","1","91","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"71764","9","30","2022","1","88","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"17346","1","23","2022","1","172","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"30232","2","34","2022","1","303","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"44542","1","22","2022","1","242","1","Fri Mar 03 13:58:03 EST 2023","200","POST"
"65919","8","3","2022","1","27","1","Fri Mar 03 13:58:02 EST 2023","200","POST"
"25585","8","11","2022","1","325","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"84033","5","39","2022","1","112","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"55436","1","22","2022","1","249","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"80262","5","37","2022","1","318","1","Fri Mar 03 13:58:03 EST 2023","200","POST"
"79278","1","19","2022","1","158","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"47258","1","20","2022","1","225","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"11389","4","1","2022","1","313","1","Fri Mar 03 13:58:02 EST 2023","200","POST"
"90723","7","9","2022","1","89","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"43261","1","24","2022","1","325","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"56496","1","35","2022","1","353","1","Fri Mar 03 13:58:03 EST 2023","200","POST"
"95765","4","9","2022","1","325","2","Fri Mar 03 13:58:00 EST 2023","200","POST"
"58982","9","14","2022","1","275","1","Fri Mar 03 13:58:03 EST 2023","200","POST"
"73601","8","13","2022","1","278","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"65408","7","37","2022","1","114","2","Fri Mar 03 13:58:00 EST 2023","200","POST"
"59136","2","35","2022","1","190","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"76857","4","7","2022","1","243","1","Fri Mar 03 13:58:02 EST 2023","200","POST"
"23963","5","14","2022","1","13","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"21993","9","28","2022","1","237","1","Fri Mar 03 13:58:03 EST 2023","200","POST"
"12605","3","6","2022","1","43","1","Fri Mar 03 13:58:02 EST 2023","200","POST"
"24366","4","20","2022","1","237","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"90471","7","20","2022","1","59","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"66161","7","29","2022","1","118","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"98903","7","9","2022","1","110","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"98963","9","24","2022","1","146","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"17553","1","19","2022","1","241","1","Fri Mar 03 13:58:03 EST 2023","200","POST"
"22883","7","9","2022","1","312","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"13101","3","5","2022","1","99","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"99093","9","6","2022","1","132","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"37212","3","8","2022","1","316","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"68822","9","27","2022","1","73","1","Fri Mar 03 13:58:03 EST 2023","200","POST"
"19753","1","36","2022","1","189","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"2182","5","24","2022","1","311","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"77756","6","35","2022","1","233","1","Fri Mar 03 13:58:04 EST 2023","200","POST"
"76499","8","21","2022","1","321","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"25937","7","6","2022","1","92","1","Fri Mar 03 13:58:02 EST 2023","200","POST"
"50822","6","32","2022","1","242","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"16160","7","15","2022","1","55","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"66980","6","26","2022","1","106","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"27613","8","38","2022","1","88","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"11796","6","38","2022","1","102","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"76416","2","3","2022","1","253","1","Fri Mar 03 13:58:03 EST 2023","200","POST"
"93332","8","31","2022","1","319","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"79075","1","21","2022","1","88","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"92595","8","18","2022","1","159","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"36369","2","26","2022","1","42","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"8057","1","21","2022","1","354","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"53926","5","31","2022","1","162","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"19330","1","23","2022","1","203","2","Fri Mar 03 13:58:04 EST 2023","200","POST"
"92356","5","17","2022","1","155","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"68528","9","17","2022","1","294","1","Fri Mar 03 13:58:02 EST 2023","200","POST"
"63549","4","11","2022","1","265","1","Fri Mar 03 13:58:03 EST 2023","200","POST"
"99644","7","16","2022","1","165","1","Fri Mar 03 13:58:00 EST 2023","200","POST"
"63151","7","27","2022","1","16","1","Fri Mar 03 13:58:02 EST 2023","200","POST"
"28028","1","38","2022","1","129","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"91630","4","3","2022","1","108","1","Fri Mar 03 13:58:02 EST 2023","200","POST"
"61935","6","18","2022","1","82","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"17375","5","6","2022","1","173","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"20744","1","24","2022","1","15","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"10063","6","27","2022","1","200","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"34958","3","35","2022","1","86","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"43159","4","3","2022","1","233","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"95874","2","20","2022","1","302","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"20536","3","39","2022","1","58","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"45308","4","18","2022","1","97","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"71295","6","21","2022","1","203","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"77401","5","19","2022","1","127","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"95021","8","13","2022","1","288","1","Fri Mar 03 13:58:04 EST 2023","200","POST"
"15444","1","2","2022","1","189","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"54041","7","17","2022","1","145","1","Fri Mar 03 13:58:02 EST 2023","200","POST"
"80718","6","23","2022","1","154","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"17240","8","25","2022","1","154","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"16349","8","17","2022","1","136","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"68984","4","25","2022","1","219","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"54177","2","16","2022","1","279","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"68414","4","23","2022","1","58","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"80723","7","35","2022","1","200","1","Fri Mar 03 13:58:03 EST 2023","200","POST"
"492","7","28","2022","1","283","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"64729","3","31","2022","1","222","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"7205","1","26","2022","1","264","1","Fri Mar 03 13:58:00 EST 2023","200","POST"
"15683","9","21","2022","1","219","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"56471","9","22","2022","1","188","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"85806","1","14","2022","1","73","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"88945","2","34","2022","1","51","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"15462","4","10","2022","1","59","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"22530","7","20","2022","1","21","1","Fri Mar 03 13:58:03 EST 2023","200","POST"
"16096","7","32","2022","1","60","1","Fri Mar 03 13:58:02 EST 2023","200","POST"
"18839","8","24","2022","1","216","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"19276","3","12","2022","1","155","1","Fri Mar 03 13:58:02 EST 2023","200","POST"
"64719","5","17","2022","1","138","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"43915","7","31","2022","1","12","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"75544","5","24","2022","1","340","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"73525","8","36","2022","1","230","2","Fri Mar 03 13:58:00 EST 2023","200","POST"
"82827","4","6","2022","1","263","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"98033","9","36","2022","1","22","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"12737","7","23","2022","1","41","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"65465","4","27","2022","1","296","1","Fri Mar 03 13:58:03 EST 2023","200","POST"
"6348","1","36","2022","1","83","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"17218","9","35","2022","1","287","1","Fri Mar 03 13:58:03 EST 2023","200","POST"
"38201","5","12","2022","1","161","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"93058","5","21","2022","1","67","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"55667","9","4","2022","1","160","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"20882","3","2","2022","1","87","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"1178","2","9","2022","1","11","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"4404","9","24","2022","1","73","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"57613","7","18","2022","1","9","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"10843","6","5","2022","1","293","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"70325","5","6","2022","1","257","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"55072","5","29","2022","1","123","1","Fri Mar 03 13:58:03 EST 2023","200","POST"
"89285","3","36","2022","1","157","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"77304","3","18","2022","1","318","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"70551","9","19","2022","1","160","1","Fri Mar 03 13:58:00 EST 2023","200","POST"
"70846","9","20","2022","1","202","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"13960","5","13","2022","1","342","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"38396","9","13","2022","1","153","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"60218","8","19","2022","1","224","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"13913","7","17","2022","1","148","2","Fri Mar 03 13:58:00 EST 2023","200","POST"
"24861","9","30","2022","1","111","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"81759","2","37","2022","1","269","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"14267","2","39","2022","1","197","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"5176","9","10","2022","1","39","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"7144","3","29","2022","1","301","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"82174","7","24","2022","1","211","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"53204","3","28","2022","1","347","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"8274","5","34","2022","1","227","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"77383","3","23","2022","1","29","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"51503","9","23","2022","1","41","1","Fri Mar 03 13:58:02 EST 2023","200","POST"
"6950","1","2","2022","1","117","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"40020","7","7","2022","1","160","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"58490","1","10","2022","1","162","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"81832","6","39","2022","1","149","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"46607","4","20","2022","1","248","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"91158","1","9","2022","1","48","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"40451","5","8","2022","1","249","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"5943","9","17","2022","1","134","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"46276","3","6","2022","1","163","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"4331","7","9","2022","1","97","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"74054","4","23","2022","1","112","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"14932","8","7","2022","1","138","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"35712","5","15","2022","1","6","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"89991","8","16","2022","1","106","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"86096","7","16","2022","1","86","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"24908","8","15","2022","1","313","1","Fri Mar 03 13:58:03 EST 2023","200","POST"
"37715","4","29","2022","1","195","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"51462","4","25","2022","1","276","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"9604","2","25","2022","1","303","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"38508","7","18","2022","1","48","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"43591","6","37","2022","1","143","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"43775","6","23","2022","1","343","1","Fri Mar 03 13:58:00 EST 2023","200","POST"
"94637","2","19","2022","1","99","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"5076","4","27","2022","1","247","1","Fri Mar 03 13:58:00 EST 2023","200","POST"
"6353","1","23","2022","1","149","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"7985","6","11","2022","1","289","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"29352","4","4","2022","1","203","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"75706","6","11","2022","1","305","1","Fri Mar 03 13:58:03 EST 2023","200","POST"
"42704","8","23","2022","1","194","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"90417","3","7","2022","1","78","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"25375","6","2","2022","1","132","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"66598","2","10","2022","1","21","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"35106","4","3","2022","1","142","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"59576","4","32","2022","1","170","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"63950","7","37","2022","1","126","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"98670","5","4","2022","1","181","1","Fri Mar 03 13:58:03 EST 2023","200","POST"
"71168","9","5","2022","1","33","1","Fri Mar 03 13:58:02 EST 2023","200","POST"
"85472","2","17","2022","1","42","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"20410","5","20","2022","1","330","1","Fri Mar 03 13:58:04 EST 2023","200","POST"
"66420","1","37","2022","1","234","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"68686","5","27","2022","1","70","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"94029","6","1","2022","1","287","1","Fri Mar 03 13:58:02 EST 2023","200","POST"
"67539","3","39","2022","1","97","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"19064","6","26","2022","1","270","1","Fri Mar 03 13:58:02 EST 2023","200","POST"
"38212","7","23","2022","1","230","1","Fri Mar 03 13:58:00 EST 2023","200","POST"
"74948","3","23","2022","1","2","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"56433","6","2","2022","1","226","1","Fri Mar 03 13:58:02 EST 2023","200","POST"
"55208","3","28","2022","1","15","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"66579","4","4","2022","1","304","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"44944","3","39","2022","1","82","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"5672","8","33","2022","1","99","1","Fri Mar 03 13:58:02 EST 2023","200","POST"
"64323","2","2","2022","1","85","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"31183","5","35","2022","1","273","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"33465","8","16","2022","1","128","1","Fri Mar 03 13:58:02 EST 2023","200","POST"
"28660","9","22","2022","1","288","2","Fri Mar 03 13:58:03 EST 2023","200","POST"
"15086","5","15","2022","1","132","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"85043","9","1","2022","1","257","1","Fri Mar 03 13:58:03 EST 2023","200","POST"
"43910","1","2","2022","1","82","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"13368","4","26","2022","1","73","1","Fri Mar 03 13:58:04 EST 2023","200","POST"
"57533","2","1","2022","1","301","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"80063","9","28","2022","1","122","1","Fri Mar 03 13:58:03 EST 2023","200","POST"
"90162","9","25","2022","1","261","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"79518","4","11","2022","1","219","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"50337","6","6","2022","1","110","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"53258","1","34","2022","1","208","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"11499","5","31","2022","1","273","1","Fri Mar 03 13:58:03 EST 2023","200","POST"
"51870","3","6","2022","1","320","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"69489","8","38","2022","1","99","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"42459","2","9","2022","1","108","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"26361","7","28","2022","1","300","1","Fri Mar 03 13:58:02 EST 2023","200","POST"
"52287","3","33","2022","1","347","1","Fri Mar 03 13:58:04 EST 2023","200","POST"
"17581","2","35","2022","1","276","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"23151","8","11","2022","1","69","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"79793","3","4","2022","1","140","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"94092","2","16","2022","1","30","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"54297","8","28","2022","1","231","1","Fri Mar 03 13:58:04 EST 2023","200","POST"
"47926","5","8","2022","1","121","1","Fri Mar 03 13:58:04 EST 2023","200","POST"
"34264","8","10","2022","1","39","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"66188","9","35","2022","1","194","1","Fri Mar 03 13:58:03 EST 2023","200","POST"
"59496","5","26","2022","1","23","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"63434","3","33","2022","1","302","2","Fri Mar 03 13:58:01 EST 2023","200","POST"
"38820","4","5","2022","1","190","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"78137","6","20","2022","1","93","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"76048","4","33","2022","1","266","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"74768","6","25","2022","1","355","1","Fri Mar 03 13:58:04 EST 2023","200","POST"
"81973","8","19","2022","1","194","1","Fri Mar 03 13:58:02 EST 2023","200","POST"
"83633","4","30","2022","1","167","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"21226","7","4","2022","1","123","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"96631","5","36","2022","1","298","1","Fri Mar 03 13:58:00 EST 2023","200","POST"
"55866","7","24","2022","1","92","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"79297","3","6","2022","1","283","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"53991","5","25","2022","1","212","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"15078","4","4","2022","1","141","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"89885","7","25","2022","1","140","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"6344","9","17","2022","1","3","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"38424","3","24","2022","1","254","1","Fri Mar 03 13:58:03 EST 2023","200","POST"
"77701","5","8","2022","1","343","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"98613","9","21","2022","1","238","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"45489","8","37","2022","1","136","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"64742","4","25","2022","1","155","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"94435","4","12","2022","1","30","2","Fri Mar 03 13:58:02 EST 2023","200","POST"
"74476","1","13","2022","1","341","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"93272","9","26","2022","1","179","1","Fri Mar 03 13:58:00 EST 2023","200","POST"
"9998","9","23","2022","1","64","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"73465","5","19","2022","1","209","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"43535","4","26","2022","1","52","2","Fri Mar 03 13:58:00 EST 2023","200","POST"
"30279","5","2","2022","1","50","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"55315","4","4","2022","1","51","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"2615","6","37","2022","1","198","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"14603","9","13","2022","1","61","3","Fri Mar 03 13:58:00 EST 2023","200","POST"
"76086","1","16","2022","1","280","1","Fri Mar 03 13:58:03 EST 2023","200","POST"
"9159","2","36","2022","1","282","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"55033","5","17","2022","1","25","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"85665","7","17","2022","1","134","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"51978","5","25","2022","1","309","1","Fri Mar 03 13:58:02 EST 2023","200","POST"
"8821","5","24","2022","1","135","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"9156","6","34","2022","1","344","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"40438","7","10","2022","1","191","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"26376","2","13","2022","1","139","1","Fri Mar 03 13:58:00 EST 2023","200","POST"
"5202","7","11","2022","1","236","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"90430","9","35","2022","1","205","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"29808","2","21","2022","1","119","1","Fri Mar 03 13:58:03 EST 2023","200","POST"
"36454","1","29","2022","1","279","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"30839","2","6","2022","1","152","1","Fri Mar 03 13:58:04 EST 2023","200","POST"
